Documento;Perplejidad;Burstiness;TTR;MTTR;Hapax_Ratio;Yule_K;MLS;CV_MLS;Flesch_Kincaid;FK_Varianza;Coherencia_Sem;Coherencia_Var;Ratio_Func_Cont;Clasificacion;Probabilidad_Humano
a847474e-0314-42fe-aefc-6b20064d6a69;111.49;0.349;0.601;0.784;48.6%;148.17;19.4;0.349;18.8;63.956;0.305;0.024;0.409;HUMANO;75.0%
a852dab9-c5f4-46b2-81a5-963d2a7e617a;93.43;0.402;0.663;0.793;57.1%;127.60;16.9;0.402;13.7;1618.677;0.265;0.028;0.413;HUMANO;95.0%
a855e0d1-ec73-488c-af6f-496ad2d77e27;126.74;0.234;0.676;0.833;55.3%;116.96;22.2;0.234;22.9;536.442;0.303;0.016;0.388;HUMANO;60.0%
a8628c40-274a-4089-83c0-f26ba5e8cfb1;105.28;0.394;0.609;0.785;49.6%;154.65;16.1;0.394;19.5;380.062;0.277;0.013;0.471;HUMANO;85.0%
a868e0d0-813c-48c1-b345-aaa83ce37d50;137.07;0.275;0.665;0.830;56.8%;127.70;16.4;0.275;27.2;372.343;0.299;0.034;0.357;HUMANO;65.0%
a86a55eb-7ad0-4f19-b899-f3b9af2417c2;120.92;0.454;0.657;0.820;55.6%;138.87;19.9;0.454;17.6;276.721;0.320;0.009;0.455;HUMANO;95.0%
a86f1cc0-658f-4bd9-a237-676a7dfb29db;63.57;0.215;0.665;0.820;54.3%;133.65;21.9;0.215;12.5;176.720;0.307;0.017;0.416;HUMANO;60.0%
a8705089-7d59-493e-9b75-1defcc789306;74.45;0.371;0.714;0.847;63.2%;117.14;20.3;0.371;4.7;119.885;0.238;0.020;0.374;HUMANO;85.0%
a8709b29-e8ec-4c21-9506-d208a5bd8a15;94.90;0.394;0.713;0.860;60.6%;90.62;20.5;0.394;11.7;603.110;0.365;0.046;0.369;HUMANO;85.0%
a87236d2-1e65-4c1d-bc3e-beb82b110598;126.15;0.434;0.639;0.840;52.1%;111.34;18.7;0.434;22.5;791.677;0.345;0.037;0.447;HUMANO;95.0%
a87bc77a-2c3e-4d4f-92ae-ff1d2370a948;93.11;0.306;0.646;0.793;53.1%;148.90;19.9;0.306;18.0;469.134;0.353;0.034;0.434;HUMANO;75.0%
a87fd274-cedd-488c-8746-fc8853dc11ae;152.72;0.529;0.603;0.788;47.6%;155.58;17.1;0.529;24.0;455.217;0.423;0.027;0.440;HUMANO;80.0%
a8822ab8-8fd1-4235-a9d5-4937b58b2828;77.63;0.321;0.583;0.800;48.1%;200.27;23.6;0.321;16.5;647.974;0.460;0.020;0.468;IA;65.0%
a885576c-e87d-42e3-90f4-1f5f79e4bbc7;103.03;0.387;0.724;0.847;61.8%;101.28;15.4;0.387;16.0;395.751;0.215;0.016;0.388;HUMANO;85.0%
a886a096-e109-4231-a88a-f2a220bb2a2a;119.31;0.410;0.667;0.853;54.3%;116.78;15.8;0.410;29.0;574.471;0.266;0.024;0.398;HUMANO;95.0%
a886d6aa-954d-43e2-90b1-3d934c84b5ad;138.20;0.222;0.610;0.793;50.3%;142.36;18.1;0.222;20.7;137.181;0.302;0.024;0.441;HUMANO;60.0%
a88bbf24-f872-4a1c-b8a5-1b7f9d523ca8;168.58;0.466;0.709;0.860;57.6%;92.98;21.7;0.466;0.6;279.461;0.326;0.029;0.437;HUMANO;80.0%
a88f8000-3082-4624-af8e-3c74e55a36b0;147.60;0.356;0.645;0.790;53.5%;141.50;15.5;0.356;19.0;602.525;0.270;0.032;0.425;HUMANO;85.0%
a89372bd-d832-4645-8a95-22a26a74cec1;190.09;0.369;0.658;0.787;57.1%;147.33;14.1;0.369;22.4;779.005;0.217;0.018;0.423;HUMANO;70.0%
a8953ce7-e757-45a7-9eec-d483c32a41a9;77.93;0.457;0.615;0.765;50.5%;164.97;20.0;0.457;15.8;1520.301;0.324;0.017;0.422;HUMANO;95.0%
a89cc648-8b49-40e7-9bb0-2fb6fda0cbce;135.88;0.515;0.694;0.827;59.6%;136.16;14.2;0.515;27.0;567.826;0.198;0.018;0.399;HUMANO;95.0%
a89d3f77-cf7e-4b86-8a9e-f346dd4295dd;69.18;0.491;0.654;0.780;53.8%;136.46;20.6;0.491;11.1;566.422;0.227;0.028;0.412;HUMANO;95.0%
a89ffb3e-afb6-4f74-a1f0-058239a5409b;56.02;0.452;0.516;0.756;38.4%;219.10;26.0;0.452;17.8;87.479;0.455;0.071;0.413;HUMANO;85.0%
a8ae9664-715f-4403-adcc-f7b21c3585f8;53.08;0.318;0.659;0.835;55.8%;122.04;21.3;0.318;8.7;853.315;0.358;0.032;0.404;HUMANO;75.0%
a8b82fb9-eeea-4ed9-a4ee-d62d70ab9395;137.50;0.324;0.654;0.787;54.4%;123.78;18.4;0.324;13.8;233.231;0.288;0.040;0.467;HUMANO;75.0%
a8bca9d5-08fa-48b7-99c6-417f8c11d229;81.20;0.323;0.614;0.776;49.8%;155.35;18.9;0.323;11.0;660.442;0.356;0.015;0.430;HUMANO;75.0%
a8c3b69b-75b9-4198-bdc2-011c566fd554;124.57;0.561;0.654;0.810;53.9%;118.07;18.2;0.561;12.2;431.837;0.365;0.022;0.406;HUMANO;95.0%
a8cddfcc-4ccc-46e4-9adf-fe1e84dc9334;190.04;0.293;0.656;0.865;52.0%;84.65;19.1;0.293;8.7;276.060;0.392;0.012;0.398;HUMANO;50.0%
a8cf2835-54e6-4e66-8585-9811045d60d9;86.46;0.288;0.630;0.795;51.0%;147.47;15.7;0.288;24.3;249.345;0.252;0.024;0.404;HUMANO;65.0%
a8d4ca38-6042-4875-a2d8-11ecf4381eee;145.33;0.333;0.646;0.825;53.8%;140.62;16.2;0.333;17.0;606.937;0.240;0.014;0.400;HUMANO;75.0%
a8dc3dba-a2e7-4666-b005-4e63a1bae591;109.66;0.493;0.688;0.870;59.2%;89.58;22.0;0.493;13.8;812.248;0.364;0.017;0.383;HUMANO;95.0%
a8ddd434-3451-4095-84a3-83583813f013;169.42;0.432;0.719;0.880;59.5%;84.15;23.4;0.432;8.9;273.751;0.291;0.046;0.373;HUMANO;80.0%
a8de8a16-648d-4bbb-87ad-e1ffe304617a;103.09;0.203;0.686;0.833;58.9%;125.05;18.9;0.203;5.0;521.726;0.257;0.045;0.389;HUMANO;60.0%
a8e1cda2-1318-41e2-81fb-87d71b592850;197.61;0.457;0.654;0.800;54.4%;139.48;16.5;0.457;29.2;243.880;0.267;0.037;0.467;HUMANO;80.0%
a8e653f7-6efd-4089-8fac-3a8af2123228;77.99;0.261;0.596;0.808;47.9%;134.43;22.6;0.261;20.8;325.934;0.373;0.010;0.426;IA;55.0%
a8e67b4c-5862-4194-a61e-b636c4ad4fda;119.09;0.548;0.694;0.827;58.8%;115.57;19.2;0.548;13.2;464.550;0.261;0.036;0.435;HUMANO;95.0%
a8ef180a-b26e-4aa0-8122-8ac7a768213c;93.15;0.178;0.583;0.750;47.4%;235.84;22.9;0.178;31.0;466.090;0.385;0.013;0.482;IA;50.0%
a8f22dff-9b4c-4231-87e3-0848e62da823;165.66;0.383;0.732;0.867;62.3%;74.05;18.4;0.383;10.1;1067.948;0.223;0.012;0.355;HUMANO;70.0%
a8f2c66f-ff03-4b28-b315-b0837fadd3bc;84.92;0.298;0.664;0.845;55.6%;114.86;21.9;0.298;7.4;345.825;0.379;0.024;0.421;HUMANO;65.0%
a8f7251f-cd2f-4fb1-972d-56e7ee0e8045;90.34;0.370;0.660;0.793;59.3%;166.86;21.9;0.370;15.1;87.664;0.385;0.015;0.433;HUMANO;85.0%
a906d405-fd7f-40d0-a0b3-cc6cf3f771cf;124.43;0.367;0.620;0.820;52.6%;132.22;21.5;0.367;17.1;359.418;0.324;0.020;0.444;HUMANO;85.0%
a9070931-2476-4ab0-8928-712ace0f7c33;73.81;0.437;0.610;0.745;48.1%;156.01;19.3;0.437;13.7;282.276;0.225;0.023;0.433;HUMANO;95.0%
a90af8b9-cba1-4adf-bbfa-9e421d017bfd;82.28;0.307;0.650;0.820;49.4%;128.12;18.0;0.307;1.1;967.521;0.276;0.026;0.412;HUMANO;75.0%
a90cca1c-e197-4911-9ec2-4e77d393ab02;49.01;0.531;0.701;0.810;61.8%;136.00;18.6;0.531;21.6;416.272;0.251;0.034;0.458;HUMANO;80.0%
a90d6da6-4481-48c1-9604-5f60acabfcb9;89.06;0.478;0.665;0.833;53.3%;126.19;16.8;0.478;18.8;685.521;0.173;0.034;0.434;HUMANO;95.0%
a9114a32-496f-493b-b7ec-25d25e4852e1;105.18;0.324;0.596;0.784;50.0%;148.72;21.8;0.324;19.0;439.952;0.366;0.030;0.454;IA;65.0%
a91a185f-1e48-4cad-b2af-b478e9d2f807;86.31;0.393;0.598;0.780;46.9%;152.01;19.5;0.393;17.4;997.859;0.251;0.034;0.445;HUMANO;75.0%
a91d1686-7cfb-44b3-9d65-3a7ea7d95b13;78.34;0.450;0.592;0.800;48.2%;190.92;20.8;0.450;26.6;525.710;0.258;0.009;0.453;HUMANO;85.0%
a9240394-62d3-4703-8a6d-ecc75b965219;112.37;0.173;0.708;0.833;60.9%;116.51;20.2;0.173;22.5;131.481;0.309;0.023;0.373;IA;60.0%
a926b3bb-8f57-45b0-a4b1-5584e8a6ca7f;99.57;0.340;0.667;0.807;55.0%;145.00;19.1;0.340;13.8;186.155;0.304;0.004;0.439;HUMANO;75.0%
a927df36-3dc7-4980-a9ea-89a2b2e1faa3;61.75;0.271;0.563;0.740;41.6%;174.78;24.0;0.271;15.1;479.877;0.383;0.028;0.454;IA;55.0%
a92d1cd0-0819-446d-b05e-e055e5a1b7f7;144.56;0.502;0.729;0.875;62.3%;77.95;14.1;0.502;20.0;654.264;0.298;0.029;0.348;HUMANO;95.0%
a92f37f6-f437-4868-83b1-03d90a4ec562;94.23;0.318;0.667;0.813;56.6%;101.90;16.1;0.318;14.7;478.866;0.294;0.016;0.423;HUMANO;75.0%
a933ff5c-caf4-4c84-8a06-a6622caf2dc1;79.30;0.410;0.685;0.820;52.1%;109.78;18.2;0.410;16.8;1007.719;0.337;0.011;0.390;HUMANO;95.0%
a93781c5-0748-4909-8557-44705c641a05;94.92;0.551;0.642;0.780;52.4%;135.28;19.6;0.551;15.3;278.938;0.341;0.028;0.415;HUMANO;95.0%
a9428620-cc4a-43dd-ba1c-bc9c8b98654b;83.83;0.406;0.703;0.833;61.7%;116.90;17.7;0.406;19.7;364.484;0.357;0.018;0.423;HUMANO;95.0%
a94c3446-129e-49b2-b1ff-810e38baa4d8;66.48;0.411;0.590;0.770;47.1%;196.37;23.7;0.411;1.3;635.818;0.307;0.017;0.452;HUMANO;85.0%
a9590157-92c8-4a08-8047-8373d67928e6;92.06;0.245;0.651;0.795;54.2%;138.84;19.4;0.245;20.4;316.269;0.302;0.024;0.387;HUMANO;60.0%
a95909f9-21b7-4035-ad13-37d7291a831f;154.24;0.249;0.667;0.847;55.6%;130.09;13.5;0.249;20.6;333.261;0.262;0.034;0.424;IA;45.0%
a961f8c1-9315-4015-aa3b-bbced155e1ff;98.83;0.429;0.736;0.820;62.7%;122.31;18.5;0.429;13.5;179.177;0.343;0.030;0.445;HUMANO;95.0%
a9674ad2-f79b-477a-9203-61fd4d53fd19;124.20;0.259;0.667;0.847;55.4%;152.57;17.8;0.259;20.0;124.171;0.302;0.023;0.429;HUMANO;65.0%
a96c0c86-0a7d-4b96-921d-9cdc6a8be890;159.12;0.337;0.721;0.830;61.9%;108.29;18.5;0.337;10.3;931.073;0.317;0.032;0.422;HUMANO;60.0%
a96e314f-41a3-4dae-b3a4-be0f278230d4;82.29;0.302;0.645;0.810;55.6%;143.55;23.7;0.302;11.1;107.399;0.346;0.029;0.427;HUMANO;75.0%
a97053e3-d04e-4e40-9a55-cfc21870f8e5;129.95;0.400;0.637;0.795;53.2%;155.94;18.7;0.400;23.6;1317.757;0.307;0.007;0.398;HUMANO;95.0%
a971b9c8-4cf8-4aac-ac7a-470fe08a8a7f;154.11;0.377;0.607;0.820;48.7%;172.77;18.4;0.377;25.7;519.839;0.371;0.026;0.423;HUMANO;70.0%
a97d0155-c391-4805-a736-caf5c87f4483;65.44;0.306;0.663;0.820;56.4%;117.64;20.3;0.306;3.8;831.956;0.382;0.035;0.421;HUMANO;75.0%
a9905be2-6f19-4043-81c8-72cef7f2135f;171.89;0.544;0.705;0.850;63.5%;140.50;15.8;0.544;19.9;421.043;0.162;0.011;0.370;HUMANO;80.0%
a9908bfc-8bf9-4b12-8aa1-384fad3ade35;117.39;0.308;0.665;0.800;53.9%;114.05;17.2;0.308;20.2;137.098;0.254;0.018;0.388;HUMANO;75.0%
a9913ef7-59b4-4929-ac08-a78791499c21;111.97;0.451;0.650;0.780;55.5%;159.50;20.4;0.451;21.9;278.529;0.317;0.008;0.440;HUMANO;95.0%
a9923b83-6c2d-47bc-879f-2f301cc495bc;113.82;0.310;0.705;0.867;61.1%;113.29;21.6;0.310;6.2;257.902;0.365;0.011;0.373;HUMANO;75.0%
a996ea82-172d-490d-b133-98a4676cf3b6;118.53;0.450;0.727;0.860;62.8%;86.60;15.5;0.450;17.8;585.528;0.240;0.025;0.383;HUMANO;95.0%
a9999913-ff2e-4ccb-9c4c-ca5f16a5bf7f;99.16;0.704;0.657;0.740;52.2%;139.23;16.9;0.704;24.9;180.955;0.336;0.020;0.410;HUMANO;95.0%
a9a3862a-4970-482b-866f-7808fb8c56b3;179.78;0.367;0.672;0.827;57.8%;117.73;15.2;0.367;26.5;993.336;0.316;0.022;0.391;HUMANO;70.0%
a9a5de22-80e8-4b9b-9f4e-fe00331b575d;103.65;0.438;0.665;0.820;51.1%;102.01;16.6;0.438;16.1;631.338;0.338;0.008;0.415;HUMANO;95.0%
a9a69fac-cb10-4c41-8cd2-b73e0122367c;58.72;0.369;0.665;0.830;54.0%;127.00;17.0;0.369;34.5;351.269;0.291;0.050;0.395;HUMANO;85.0%
a9aaec41-2a9a-4012-9fe9-6150a062d317;60.90;0.399;0.592;0.796;45.3%;158.23;20.8;0.399;15.9;863.510;0.336;0.023;0.419;HUMANO;75.0%
a9b12377-7d7e-47da-b7d8-81b5b4d4ac12;147.82;0.338;0.686;0.807;59.3%;125.74;19.8;0.338;18.6;277.467;0.305;0.029;0.442;HUMANO;75.0%
a9bbe1ed-2027-4441-ad70-b4d485175a0b;120.76;0.346;0.613;0.785;51.4%;171.66;17.5;0.346;12.2;564.900;0.354;0.017;0.441;HUMANO;75.0%
a9bd19be-19dc-412a-9c16-dc0857d09775;85.06;0.500;0.653;0.807;50.7%;112.89;19.1;0.500;26.5;524.241;0.184;0.022;0.453;HUMANO;95.0%
a9c1a5a5-3079-40c4-9259-fd2566ab8926;86.56;0.589;0.638;0.793;52.6%;148.38;18.3;0.589;22.4;576.512;0.271;0.030;0.434;HUMANO;95.0%
a9c4562b-8437-485d-8432-6fe61db060e0;101.88;0.423;0.663;0.833;57.3%;144.44;20.0;0.423;25.1;1042.974;0.239;0.017;0.457;HUMANO;95.0%
a9c7fd7c-2f69-4a32-9eef-897c4b88b5eb;121.54;0.550;0.716;0.855;62.3%;87.95;16.3;0.550;8.1;285.249;0.329;0.033;0.353;HUMANO;95.0%
a9cff9d8-4b22-42e2-acd2-9583478f08b6;87.01;0.328;0.646;0.800;54.9%;139.22;16.2;0.328;20.1;542.704;0.306;0.020;0.401;HUMANO;75.0%
a9d8c9b0-ece3-442f-847e-1f69bdddede9;113.02;0.413;0.641;0.825;52.5%;106.61;27.4;0.413;8.5;296.315;0.244;0.046;0.415;HUMANO;95.0%
a9d9bf28-39e6-439b-bfc2-0fa24deb499d;66.93;0.430;0.612;0.800;48.3%;163.92;17.6;0.430;29.4;229.554;0.245;0.026;0.440;HUMANO;95.0%
a9de3764-e040-4ae0-8c87-ae9a14b22af0;82.18;0.668;0.625;0.825;51.0%;146.00;14.3;0.668;27.5;364.517;0.284;0.009;0.455;HUMANO;95.0%
a9df6e17-7cd4-416c-869b-60ef67eb5f8c;114.87;0.462;0.650;0.840;54.4%;158.02;18.5;0.462;35.2;741.370;0.329;0.040;0.406;HUMANO;95.0%
a9e3e357-8e51-43f7-ab55-f5b5bb712c63;67.70;0.415;0.627;0.785;51.2%;142.85;21.2;0.415;25.3;254.110;0.299;0.012;0.431;HUMANO;95.0%
a9e4d643-8fa5-42c1-99df-4bc68b218b1c;81.49;0.338;0.607;0.795;47.1%;129.43;22.1;0.338;3.0;1104.653;0.346;0.006;0.401;HUMANO;75.0%
a9f1a5c6-2313-48b0-9f95-2dfe24b2e979;82.46;0.261;0.598;0.765;48.0%;202.81;17.4;0.261;31.7;324.066;0.262;0.005;0.446;IA;55.0%
a9fa1dfa-81c4-4f3c-9393-2ca7d80f0092;80.78;0.446;0.610;0.788;51.3%;154.02;18.1;0.446;20.2;521.901;0.364;0.035;0.423;HUMANO;95.0%
a9fb48c9-63ef-4dab-9726-e812f09b7fc0;83.57;0.195;0.673;0.827;55.8%;123.27;15.8;0.195;20.0;1055.309;0.257;0.006;0.404;HUMANO;60.0%
a9fd3fc2-59be-4fe5-b33e-f8cd71dc80fb;103.61;0.296;0.629;0.793;48.3%;150.86;18.0;0.296;17.3;450.414;0.260;0.032;0.393;HUMANO;65.0%
a9ffff87-fd86-4d26-90ae-a77f2ff42e9a;96.31;0.438;0.657;0.800;53.7%;122.77;17.1;0.438;17.0;321.895;0.340;0.027;0.418;HUMANO;95.0%
aa083f87-3365-4fee-8c65-a954d513c7e5;136.98;0.332;0.691;0.833;59.3%;120.41;14.0;0.332;16.4;322.709;0.278;0.023;0.389;HUMANO;75.0%
aa13115b-222d-49af-a355-a42305ff1ce2;156.65;0.343;0.668;0.815;55.1%;111.80;19.5;0.343;15.0;357.510;0.376;0.010;0.393;HUMANO;60.0%
aa14ec6e-57d3-465d-bfb7-27252a23282e;125.03;0.293;0.710;0.860;59.3%;102.73;24.3;0.293;11.2;210.674;0.390;0.020;0.434;HUMANO;65.0%
aa1d31ca-d27a-4a9c-b0c2-fd5559b7cad6;81.33;0.352;0.665;0.813;56.5%;149.48;21.5;0.352;10.9;569.098;0.307;0.018;0.424;HUMANO;85.0%
aa2e6d6d-293b-42a2-bd63-b8133a24d7d4;152.77;0.377;0.642;0.825;54.1%;125.09;15.5;0.377;30.6;361.940;0.288;0.035;0.415;HUMANO;70.0%
aa38f827-5077-428c-bbfe-9f12a7dfd11c;76.27;0.560;0.649;0.800;54.5%;160.63;24.0;0.560;20.4;485.722;0.256;0.056;0.461;HUMANO;95.0%
aa47017d-08de-4fcf-b01f-c4cd4150a8ad;94.36;0.262;0.635;0.812;52.6%;129.74;20.0;0.262;20.5;136.621;0.372;0.030;0.416;HUMANO;65.0%
aa4f67cb-0a73-4bb7-b507-0b81ee16fbb2;110.80;0.195;0.603;0.827;47.6%;145.01;19.5;0.195;27.4;404.814;0.330;0.021;0.402;HUMANO;60.0%
aa5139dd-2a65-4280-831d-cb4b4dd51c82;58.42;0.549;0.661;0.760;55.1%;158.72;21.5;0.549;17.1;349.613;0.429;0.016;0.425;HUMANO;95.0%
aa5536cb-755f-4da8-88e8-8e0e9afd8f71;78.61;0.462;0.658;0.813;56.5%;136.92;19.3;0.462;26.8;214.954;0.223;0.025;0.472;HUMANO;95.0%
aa5a2c82-7888-4b21-a99f-241f06adc350;96.23;0.382;0.604;0.788;49.6%;164.85;18.2;0.382;29.4;380.134;0.218;0.028;0.422;HUMANO;85.0%
aa5ae895-2ed3-4117-9c2e-0510f252ddd7;178.11;0.365;0.653;0.827;53.3%;120.20;18.1;0.365;19.7;423.286;0.350;0.021;0.447;HUMANO;70.0%
aa5b210f-5aaf-4f72-a74b-a9c9981113f3;80.67;0.257;0.631;0.787;53.5%;170.39;18.6;0.257;31.1;377.918;0.355;0.015;0.434;HUMANO;65.0%
aa5eac6a-228f-4e4b-9938-acb0c190ece8;105.87;0.407;0.653;0.790;54.9%;147.57;18.4;0.407;31.8;431.984;0.201;0.009;0.479;HUMANO;95.0%
aa65f4f5-bbe5-4870-ab17-bbc0d7be6e42;138.90;0.452;0.640;0.824;53.2%;116.19;16.6;0.452;37.6;562.961;0.243;0.024;0.414;HUMANO;95.0%
aa68ea05-85d4-4e5d-9b61-e0729eced3c9;100.90;0.459;0.632;0.796;52.9%;128.57;14.0;0.459;28.7;1088.872;0.275;0.040;0.404;HUMANO;95.0%
aa75d0bf-613c-43c8-9763-1c2911b2e971;55.85;0.408;0.691;0.790;52.8%;116.33;17.7;0.408;23.7;251.577;0.254;0.041;0.407;HUMANO;95.0%
aa8567bb-f64a-435d-aa3f-f1a2e252ea6b;98.11;0.431;0.639;0.800;54.2%;137.70;22.3;0.431;27.5;166.591;0.362;0.026;0.424;HUMANO;95.0%
aa8744b2-b35e-49cf-a68f-7d9eb3b21171;126.03;0.298;0.661;0.813;55.9%;120.25;21.0;0.298;19.3;151.728;0.284;0.017;0.430;HUMANO;65.0%
aa8c08e8-1cf5-43df-806e-3d058d7e830e;144.45;0.356;0.634;0.793;51.9%;134.97;16.7;0.356;-6.9;626.398;0.447;0.022;0.421;HUMANO;85.0%
aa8d3fe0-05d6-4797-9837-aa4584c5bdfb;115.74;0.364;0.697;0.847;58.0%;108.08;19.1;0.364;18.7;330.451;0.388;0.033;0.367;HUMANO;85.0%
aa8f3809-f0d9-46ce-b21a-204b4d648c54;143.60;0.420;0.577;0.755;47.6%;203.38;19.4;0.420;31.9;503.033;0.364;0.021;0.480;HUMANO;85.0%
aa91ba3c-9f53-4108-91b4-d35fcf0bc934;85.86;0.262;0.695;0.800;59.6%;127.76;20.9;0.262;10.1;274.659;0.437;0.039;0.404;HUMANO;65.0%
aa9403c6-535e-4cc5-ba9c-af6507b2b623;61.65;0.317;0.538;0.745;41.5%;228.65;18.6;0.317;34.1;671.096;0.278;0.021;0.487;IA;65.0%
aa99a5b1-79c9-4248-a09e-ad3c02a8bc62;84.75;0.515;0.650;0.850;52.0%;121.06;20.7;0.515;18.8;771.917;0.336;0.009;0.413;HUMANO;95.0%
aaa3ce82-79e3-443c-ae9f-7ff3d60d84a0;136.27;0.162;0.693;0.780;60.0%;135.71;23.3;0.162;12.1;433.684;0.333;0.012;0.457;IA;60.0%
aaa4056a-7dd1-488f-83ab-7467a63e4471;101.94;0.480;0.634;0.832;52.1%;121.61;24.3;0.480;17.0;533.944;0.387;0.031;0.400;HUMANO;95.0%
aaa40fca-edbc-4109-baf4-f968f2876a39;67.62;0.309;0.665;0.813;54.1%;142.56;17.2;0.309;24.6;338.770;0.333;0.013;0.406;HUMANO;75.0%
aaa43d6e-618f-4324-81b1-0d254041c0a5;97.29;0.291;0.696;0.840;59.5%;123.27;21.3;0.291;13.1;139.696;0.388;0.049;0.432;HUMANO;65.0%
aaa53970-8f66-4dfa-b78d-82523f034679;94.46;0.316;0.637;0.780;50.6%;163.28;16.3;0.316;25.2;334.486;0.265;0.034;0.431;HUMANO;75.0%
aaa873d2-521f-4ff2-b36b-02475e0d669b;68.59;0.405;0.616;0.780;52.4%;188.75;21.2;0.405;25.0;200.207;0.454;0.005;0.503;HUMANO;95.0%
aaa9234b-3740-427b-af09-41dfd96762e8;67.28;0.480;0.612;0.775;50.4%;164.26;15.3;0.480;20.7;973.605;0.342;0.061;0.426;HUMANO;95.0%
aaac39da-27e2-45d2-b511-aeffcccb4874;115.41;0.270;0.636;0.825;49.0%;115.94;14.0;0.270;22.3;332.758;0.340;0.022;0.413;HUMANO;65.0%
aab43132-d8d2-4d61-ad5f-4b7cf0214d07;85.07;0.447;0.648;0.812;54.9%;150.94;17.7;0.447;22.4;1051.108;0.257;0.009;0.413;HUMANO;95.0%
aab5311c-224d-4a7b-bdd2-8776c3f26c3b;149.96;0.269;0.661;0.800;54.0%;170.43;18.2;0.269;20.4;646.820;0.234;0.047;0.391;HUMANO;65.0%
aabbfdd1-d17a-4627-836e-757fab4e7cef;103.43;0.344;0.559;0.777;43.7%;178.86;17.6;0.344;20.8;861.315;0.328;0.023;0.444;HUMANO;65.0%
aac2c034-af24-4368-bbc3-fd149b9138bf;127.85;0.232;0.772;0.870;69.1%;90.83;15.2;0.232;13.5;553.177;0.213;0.044;0.375;IA;60.0%
aac319e6-21c3-491e-b17c-6011fbb558c9;116.53;0.297;0.599;0.820;50.5%;138.72;16.9;0.297;20.3;1199.949;0.317;0.034;0.438;IA;55.0%
aac4ab7c-37a1-4cbb-b5b0-ff0a2182a6fa;146.27;0.372;0.654;0.805;54.2%;120.53;18.2;0.372;22.2;783.945;0.414;0.014;0.421;HUMANO;85.0%
aac5e7d0-f38d-49a1-8f92-e0f507b1df63;115.85;0.379;0.630;0.810;51.7%;125.34;21.9;0.379;17.6;245.305;0.171;0.017;0.441;HUMANO;85.0%
aacc2de5-a934-4503-89ab-c2cb3ae93eba;108.61;0.334;0.685;0.830;58.1%;102.67;14.0;0.334;21.2;492.590;0.246;0.011;0.365;HUMANO;75.0%
aad137ee-2b53-42a7-9628-97b7ec9a67fe;85.46;0.528;0.665;0.827;55.9%;134.11;21.3;0.528;21.6;742.674;0.380;0.028;0.447;HUMANO;95.0%
aad87978-31b9-4ab2-bc15-e24212b31865;90.90;0.380;0.647;0.760;55.3%;165.10;17.3;0.380;16.1;929.010;0.313;0.011;0.468;HUMANO;85.0%
aad9bf9c-f36a-49bb-af37-0928a241ad68;89.26;0.470;0.612;0.780;48.5%;164.51;20.0;0.470;12.3;743.443;0.375;0.005;0.403;HUMANO;95.0%
aadaed0b-dccd-4e33-9b6e-e20563acff32;124.31;0.418;0.637;0.828;52.3%;119.02;15.3;0.418;15.9;1616.030;0.273;0.010;0.387;HUMANO;95.0%
aadcb84a-bc8b-4391-aad4-312814f5e8a0;182.55;0.321;0.624;0.790;51.0%;151.46;17.0;0.321;14.6;357.546;0.323;0.032;0.446;HUMANO;60.0%
aadcc96d-8f60-4c29-a87e-7c412ce1202a;123.67;0.511;0.734;0.867;64.3%;98.67;19.5;0.511;17.3;247.681;0.242;0.011;0.383;HUMANO;95.0%
aaec5fd7-0a9b-4771-8a13-629feb70b631;156.05;0.362;0.719;0.833;60.7%;95.95;16.5;0.362;18.1;668.480;0.295;0.014;0.376;HUMANO;70.0%
aaf0418f-c48c-40ce-b76b-565ffbe4407d;74.40;0.231;0.615;0.775;50.9%;169.16;21.4;0.231;21.1;384.104;0.329;0.017;0.429;HUMANO;60.0%
aaf9fca3-2545-4b35-a469-87bb74573000;57.32;0.280;0.602;0.760;48.1%;198.41;18.3;0.280;29.7;313.459;0.358;0.019;0.453;HUMANO;65.0%
ab0a9679-a76e-4b15-8b28-d12102b71b09;188.47;0.397;0.663;0.807;55.6%;115.06;15.5;0.397;28.7;246.376;0.351;0.035;0.418;HUMANO;70.0%
ab0dbe97-6781-4448-a0e3-84725c2b6127;203.92;0.321;0.698;0.860;58.4%;104.50;16.6;0.321;14.0;220.128;0.254;0.002;0.416;HUMANO;50.0%
ab1404ea-b064-405c-95a7-ff705a1ca76e;149.40;0.290;0.632;0.795;52.5%;137.95;17.3;0.290;15.6;482.274;0.259;0.021;0.435;HUMANO;65.0%
ab177086-232f-4055-827e-fa89078cde10;127.57;0.536;0.694;0.800;59.4%;133.56;17.0;0.536;20.4;434.357;0.256;0.036;0.453;HUMANO;95.0%
ab1b61bb-0375-4092-b760-fa5068893db3;66.20;0.428;0.630;0.790;47.8%;184.84;19.9;0.428;18.1;101.549;0.367;0.055;0.435;HUMANO;95.0%
ab217937-4c6d-4e40-9073-841f3ff05e5f;145.81;0.304;0.706;0.890;60.1%;87.96;20.1;0.304;14.7;611.180;0.282;0.011;0.399;HUMANO;75.0%
ab226921-4781-4c91-8429-c11da71ab480;136.82;0.356;0.686;0.835;54.6%;79.82;15.1;0.356;3.3;729.913;0.359;0.016;0.324;HUMANO;85.0%
